Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR32656029,2025-03-11 18:28:41,2025-03-11 17:27:42,54620,16440620,0,301,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656029/SRR32656029.lite.1,SRX27960478,Lane1Cacao_S77_S77_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326858,SAMN40177471,simple,410658,soil metagenome,S77F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,2814C628C3B08F9D1883B97DD3CACC4C,66AB9B9430B267999469B00030BB97D4
SRR32656027,2025-03-11 18:28:41,2025-03-11 17:27:41,49095,14777595,0,301,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656027/SRR32656027.lite.1,SRX27960479,Lane1Cacao_S78_S78_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326859,SAMN40177473,simple,410658,soil metagenome,S78F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,EE4EB47C7E479D8CECBB0FB8C9F08975,88D9DC116151B1D86B000039D261DF76
SRR32656025,2025-03-11 18:28:40,2025-03-11 17:27:42,51205,15412705,0,301,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656025/SRR32656025.lite.1,SRX27960480,Lane1Cacao_S79_S79_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326861,SAMN40177475,simple,410658,soil metagenome,S79F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,8722246BBC9BB6F2AAEB527619D30394,3247EB26A846F36EC5717F90A943F998
SRR32656023,2025-03-11 18:28:41,2025-03-11 17:27:41,38154,11484354,0,301,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656023/SRR32656023.lite.1,SRX27960481,Lane1Cacao_S80_S80_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326860,SAMN40177477,simple,410658,soil metagenome,S80F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,DB8D6F230F3D23038AE10EE213C0DD3D,3888871580741384CCF7295B8B21ED7D
SRR32656019,2025-03-11 18:28:42,2025-03-11 17:27:41,44452,13380052,0,301,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656019/SRR32656019.lite.1,SRX27960483,Lane1Cacao_S81_S81_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326863,SAMN40177479,simple,410658,soil metagenome,S81F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,ACAC9FEA5AC11DF41FF4634A262FD046,C19B92B39C2CECE986F812022BC6C20B
SRR32656017,2025-03-11 18:28:41,2025-03-11 17:27:41,48883,14713783,0,301,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656017/SRR32656017.lite.1,SRX27960484,Lane1Cacao_S82_S82_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326864,SAMN40177481,simple,410658,soil metagenome,S82F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,13B9BB1720B3AB47AEDEDC62CAB8E663,83D6E0870BBBFFFBAF0E5E2F6C25E103
SRR32656015,2025-03-11 18:28:42,2025-03-11 17:27:44,60324,18157524,0,301,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656015/SRR32656015.lite.1,SRX27960485,Lane1Cacao_S83_S83_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326865,SAMN40177483,simple,410658,soil metagenome,S83F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,925ED11CF9ACF870895A52DC072F000E,67501A0308C8D69809303218BBFAD571
SRR32656013,2025-03-11 18:28:44,2025-03-11 17:27:45,49521,14905821,0,301,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656013/SRR32656013.lite.1,SRX27960486,Lane1Cacao_S84_S84_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326875,SAMN40177485,simple,410658,soil metagenome,S84F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,A6BEF7E58734D5659AD1F99EF53961D5,1EF31A10A5F9BBC72F3A2710BA1CFCCF
SRR32656011,2025-03-11 18:28:42,2025-03-11 17:27:44,59835,18010335,0,301,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656011/SRR32656011.lite.1,SRX27960487,Lane1Cacao_S85_S85_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326866,SAMN40177487,simple,410658,soil metagenome,S85F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,FE7D921C9280735E7704067516707B1E,C7F6EB57FF4432EB2CEB0E66F17CECF1
SRR32656009,2025-03-11 18:28:43,2025-03-11 17:27:45,60058,18077458,0,301,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656009/SRR32656009.lite.1,SRX27960488,Lane1Cacao_S86_S86_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326867,SAMN40177489,simple,410658,soil metagenome,S86F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,6D0348846FF9C46CFD9312C132938534,C5FBF7944B7B4C0C2992CFB577462262
SRR32656007,2025-03-11 18:28:43,2025-03-11 17:27:25,45152,13590752,0,301,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656007/SRR32656007.lite.1,SRX27960489,Lane1Cacao_S87_S87_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326868,SAMN40177491,simple,410658,soil metagenome,S87F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,10B13282C4C6D694DD71264C12B6116C,4D823C6E9AC322D6AC3A349A0AFCE72A
SRR32656005,2025-03-11 18:28:42,2025-03-11 17:27:30,38120,11474120,0,301,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656005/SRR32656005.lite.1,SRX27960490,Lane1Cacao_S88_S88_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326869,SAMN40177493,simple,410658,soil metagenome,S88F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,C35B4D67DB42EBC3A7866920EA9584CB,061B97881509BAFB9BC6F0659BA5E2C1
SRR32656003,2025-03-11 18:28:44,2025-03-11 17:27:32,37810,11380810,0,301,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656003/SRR32656003.lite.1,SRX27960491,Lane1Cacao_S89_S89_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326870,SAMN40177495,simple,410658,soil metagenome,S89F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,C158FA28C5F7948DDEE0CB90E08351FC,DE1E4E7E924F7F7E17C950D033C8D1D9
SRR32656002,2025-03-11 18:28:43,2025-03-11 17:27:24,36559,11004259,0,301,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656002/SRR32656002.lite.1,SRX27960492,Lane1Cacao_S90_S90_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326871,SAMN40177497,simple,410658,soil metagenome,S90F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,AB998C1F0840972CB82FA6F79B9A988D,F75DEBFD904F68044F9B2C605025E1A2
SRR32655999,2025-03-11 18:28:43,2025-03-11 17:27:26,45315,13639815,0,301,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32655/SRR32655999/SRR32655999.lite.1,SRX27960494,Lane1Cacao_S91_S91_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326873,SAMN40177499,simple,410658,soil metagenome,S91F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,624F8E13826506401B1FF5D9E46ED629,A24B5F39EB873F161C8EF15AA5C3B504
SRR32655997,2025-03-11 18:28:44,2025-03-11 17:27:52,42528,12800928,0,301,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32655/SRR32655997/SRR32655997.lite.1,SRX27960495,Lane1Cacao_S92_S92_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326874,SAMN40177501,simple,410658,soil metagenome,S92F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,B69EB28272107F1563E487ED485B6483,B060788E61EC3EEA2726124B9C9D11AC
SRR32655995,2025-03-11 18:28:45,2025-03-11 17:27:26,43121,12979421,0,301,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32655/SRR32655995/SRR32655995.lite.1,SRX27960496,Lane1Cacao_S93_S93_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326878,SAMN40177503,simple,410658,soil metagenome,S93F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,1C063852AAD57415E8805ADD066D2083,4F056EBE3662D62FE3C02A06CBC0DB31
SRR32655993,2025-03-11 18:28:45,2025-03-11 17:27:47,51431,15480731,0,301,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32655/SRR32655993/SRR32655993.lite.1,SRX27960497,Lane1Cacao_S94_S94_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326876,SAMN40177505,simple,410658,soil metagenome,S94F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,96F89D403B7A85F925D7B50533A68A2D,A1E15D8998DF566D896B77AB14BF639B
SRR32655991,2025-03-11 18:28:44,2025-03-11 17:27:46,49904,15021104,0,301,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32655/SRR32655991/SRR32655991.lite.1,SRX27960498,Lane1Cacao_S95_S95_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326877,SAMN40177507,simple,410658,soil metagenome,S95F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,34B2EDC9066534161AB0CEEF3C6EC9CD,964F43301E54B8F94E8E72EC9254492E
SRR32655989,2025-03-11 18:28:45,2025-03-11 17:27:15,44406,13366206,0,301,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32655/SRR32655989/SRR32655989.lite.1,SRX27960499,Lane1Cacao_S96_S96_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326879,SAMN40177509,simple,410658,soil metagenome,S96F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,622B6F1B31106DEB43ECDC351C82A80B,17F10E6E1E758EDF8205EE05B842F69F
SRR32655987,2025-03-11 18:28:45,2025-03-11 17:27:17,61400,18481400,0,301,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32655/SRR32655987/SRR32655987.lite.1,SRX27960500,Lane1Cacao_S97_S97_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326881,SAMN40177511,simple,410658,soil metagenome,S97F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,79CC9765813605A8567A3129CC36BD5B,DD245978466F4F74061DAC3291BBD0F0
SRR32655985,2025-03-11 18:28:45,2025-03-11 17:27:35,57912,17431512,0,301,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32655/SRR32655985/SRR32655985.lite.1,SRX27960501,Lane1Cacao_S98_S98_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326880,SAMN40177513,simple,410658,soil metagenome,S98F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,566514F307F3651858333E40923372D2,28E525C481F773FA2377F40E81CDD5DB
SRR32655983,2025-03-11 18:28:46,2025-03-11 17:27:35,64073,19285973,0,301,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32655/SRR32655983/SRR32655983.lite.1,SRX27960502,Lane1Cacao_S99_S99_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326882,SAMN40177515,simple,410658,soil metagenome,S99F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,A4128C35810ABE470C7B42158A241323,D0922FE9B917E0657A6D92EB7CC9A20E
SRR32656098,2025-03-11 18:28:48,2025-03-11 17:27:43,37184,11192384,0,301,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656098/SRR32656098.lite.1,SRX27960411,Lane1Cacao_S05_S5_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326791,SAMN40177327,simple,410658,soil metagenome,S05F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,8A90D5953F9E16AA8DC5CE87F8E6821B,02C12D00827DA6C883B5A4BADD6CEDDA
SRR32656077,2025-03-11 18:28:34,2025-03-11 17:27:44,26893,8094793,0,301,4,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656077/SRR32656077.lite.1,SRX27960433,Lane1Cacao_S06_S6_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326814,SAMN40177329,simple,410658,soil metagenome,S06F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,B19CFFB13387D6F506A498ABC64105F5,B44E29F0086290FF2EB31385EE17C39A
SRR32656059,2025-03-11 18:28:36,2025-03-11 17:27:32,32417,9757517,0,301,5,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656059/SRR32656059.lite.1,SRX27960452,Lane1Cacao_S07_S7_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326833,SAMN40177331,simple,410658,soil metagenome,S07F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,1AC4A5514503B36CE8D4A12DDA380278,D90993C3BEB07C260BB2A4C87FC296FF
SRR32656040,2025-03-11 18:28:39,2025-03-11 17:27:42,36085,10861585,0,301,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656040/SRR32656040.lite.1,SRX27960471,Lane1Cacao_S08_S8_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326851,SAMN40177333,simple,410658,soil metagenome,S08F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,50B8DCB4824569310C0A471C28FB015A,84492FBC1703F403EB6330D1041DBFE7
SRR32656106,2025-03-11 18:28:49,2025-03-11 17:27:42,56308,16948708,0,301,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656106/SRR32656106.lite.1,SRX27960403,Lane1Cacao_S37_S37_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326784,SAMN40177391,simple,410658,soil metagenome,S37F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,3A9F9E628A612AED1B629B60ACAAF007,0CB4ED96522C2F0B09BEC3F57A0F2E68
SRR32656104,2025-03-11 18:28:49,2025-03-11 17:27:45,56547,17020647,0,301,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656104/SRR32656104.lite.1,SRX27960405,Lane1Cacao_S38_S38_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326786,SAMN40177393,simple,410658,soil metagenome,S38F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,BE1D060C2FB132330CA8D95D6414C0FB,020471C6EAA23389BF79A882C872B965
SRR32656102,2025-03-11 18:28:49,2025-03-11 17:27:44,35940,10817940,0,301,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656102/SRR32656102.lite.1,SRX27960407,Lane1Cacao_S39_S39_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326788,SAMN40177395,simple,410658,soil metagenome,S39F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,FA5F5BCA610807A3953E462DDE174020,04529A3420E523DDB6CB1F2D2273A1A3
SRR32656100,2025-03-11 18:28:49,2025-03-11 17:27:45,45650,13740650,0,301,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656100/SRR32656100.lite.1,SRX27960409,Lane1Cacao_S40_S40_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326790,SAMN40177397,simple,410658,soil metagenome,S40F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,5839A94666E6A9867DB9509D7F0551E0,386667547F501BF20058E88F9A150388
SRR32656096,2025-03-11 18:28:49,2025-03-11 17:27:44,47969,14438669,0,301,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656096/SRR32656096.lite.1,SRX27960413,Lane1Cacao_S41_S41_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326795,SAMN40177399,simple,410658,soil metagenome,S41F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,A72DF38DCD2F7B791C3ACBEC11015A1B,2F658EDA2BC83E0C43A1EB595EEC94C9
SRR32656094,2025-03-11 18:28:33,2025-03-11 17:28:14,44231,13313531,0,301,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656094/SRR32656094.lite.1,SRX27960415,Lane1Cacao_S42_S42_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326797,SAMN40177401,simple,410658,soil metagenome,S42F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,2651B66765C05943500F8F5A758DA3F5,9894B774F97A3F2137E5BD7B78BE8BFA
SRR32656092,2025-03-11 18:28:33,2025-03-11 17:27:55,50142,15092742,0,301,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656092/SRR32656092.lite.1,SRX27960417,Lane1Cacao_S43_S43_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326796,SAMN40177403,simple,410658,soil metagenome,S43F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,A3A0BA8CD9D707F4E039D340C3C1C057,9C3ACBA4147B90934610024265B5824E
SRR32656090,2025-03-11 18:28:33,2025-03-11 17:27:52,41708,12554108,0,301,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656090/SRR32656090.lite.1,SRX27960419,Lane1Cacao_S44_S44_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326799,SAMN40177405,simple,410658,soil metagenome,S44F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,6FB7F41DCF8599E8C3276D11A52DBA22,660DEDBBEF31407D7DCA59599FB772B9
SRR32656088,2025-03-11 18:28:33,2025-03-11 17:27:52,41500,12491500,0,301,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656088/SRR32656088.lite.1,SRX27960421,Lane1Cacao_S45_S45_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326802,SAMN40177407,simple,410658,soil metagenome,S45F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,E20518CF49F61C875D32D39743D6CDC3,0365CF535D740C395480D9CD13FE7BA8
SRR32656086,2025-03-11 18:28:34,2025-03-11 17:27:45,43579,13117279,0,301,7,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656086/SRR32656086.lite.1,SRX27960423,Lane1Cacao_S46_S46_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326804,SAMN40177409,simple,410658,soil metagenome,S46F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,211A339145732B520B11632BB57E3773,1743784507DA6CE49AA6B80D5E996CB4
SRR32656085,2025-03-11 18:28:34,2025-03-11 17:27:52,49314,14843514,0,301,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656085/SRR32656085.lite.1,SRX27960425,Lane1Cacao_S47_S47_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326807,SAMN40177411,simple,410658,soil metagenome,S47F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,D50F7714E4E34D838937FA6B707A516E,12E6EE28151B4AF83394978A952BBC2E
SRR32656083,2025-03-11 18:28:35,2025-03-11 17:27:46,38227,11506327,0,301,6,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656083/SRR32656083.lite.1,SRX27960427,Lane1Cacao_S48_S48_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326810,SAMN40177413,simple,410658,soil metagenome,S48F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,610DB447AA1637A027B3C5C1A3697A28,CFA193FEE8C64FAA050B99C31D610EF6
SRR32656081,2025-03-11 18:28:34,2025-03-11 17:27:53,53591,16130891,0,301,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656081/SRR32656081.lite.1,SRX27960429,Lane1Cacao_S49_S49_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326809,SAMN40177415,simple,410658,soil metagenome,S49F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,FF12C044B2A8FF55FD9551F9F718BE23,76501902D684EE626EB1BAE23E42A44F
SRR32656079,2025-03-11 18:28:35,2025-03-11 17:27:53,62222,18728822,0,301,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32656/SRR32656079/SRR32656079.lite.1,SRX27960431,Lane1Cacao_S50_S50_L001_R2_001.fastq,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP460504,PRJNA1015591,,1015591,SRS24326813,SAMN40177417,simple,410658,soil metagenome,S50F,,,,,,,no,,,,,EAFIT UNIVERSITY,SRA2092029,,public,FD7139E9B404519FB76D283190ED9E1A,8DA96D329E49BCD2EAF80C64B51CE1A7
