Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR22185423,2023-12-31 00:20:00,2022-11-03 23:13:57,98404,44182933,98404,448,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185423/SRR22185423.lite.1,SRX18164010,S_17,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664341,SAMN31597315,simple,410658,soil metagenome,ACOSA_Site_6,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,C9675EC82C6551BB08ACF6138B788C8C,DC83F294C6CD7FABDAB9E7A24EE748AC
SRR22185424,2023-12-31 00:20:00,2022-11-03 23:14:05,85829,38536758,85829,448,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185424/SRR22185424.lite.1,SRX18164009,S_16,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664341,SAMN31597315,simple,410658,soil metagenome,ACOSA_Site_6,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,1B7D1D6B6B965EF2CFAA57E00EC8F628,88518FD4258F19F9D274C6B68B270147
SRR22185441,2023-12-31 00:20:00,2022-11-03 23:14:03,93279,41881882,93279,448,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185441/SRR22185441.lite.1,SRX18163992,S_30,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664341,SAMN31597315,simple,410658,soil metagenome,ACOSA_Site_6,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,7347C926A318362522C60D3C5E6A8C91,D6A88F91639D5E2FEB01489E7BBF87BF
SRR22185418,2023-12-31 00:20:00,2022-11-03 23:13:54,115238,51741377,115238,448,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185418/SRR22185418.lite.1,SRX18164015,S_21,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664348,SAMN31597316,simple,410658,soil metagenome,ACOSA_Site_7,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,A01E0CE4510C022CB19D3ECDC5B8BF8A,FFE8D3EF9AC91124A435CB4882DA387B
SRR22185420,2023-12-31 00:20:00,2022-11-03 23:13:57,90670,40710440,90670,448,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185420/SRR22185420.lite.1,SRX18164013,S_20,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664348,SAMN31597316,simple,410658,soil metagenome,ACOSA_Site_7,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,EC2F8243E7BBEC80F5705AE6331C1047,5D5E784246F562933E8F429021871350
SRR22185421,2023-12-31 00:20:00,2022-11-03 23:13:45,94697,42518506,94697,448,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185421/SRR22185421.lite.1,SRX18164012,S_19,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664348,SAMN31597316,simple,410658,soil metagenome,ACOSA_Site_7,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,172E2EA869763D0A4216F34A34C92BE0,E667384B6E2285263A1636B4DCD3562F
SRR22185395,2023-12-31 00:20:00,2022-11-03 23:13:44,104016,46702718,104016,448,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185395/SRR22185395.lite.1,SRX18164038,S_57,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664348,SAMN31597316,simple,410658,soil metagenome,ACOSA_Site_7,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,5C8F3165F38658DB7FABE6EE5B4BA9C5,505E8BCD1DDBB585FDCA6BAC4A24D4C2
SRR22185396,2023-12-31 00:20:00,2022-11-03 23:13:50,113036,50752614,113036,448,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185396/SRR22185396.lite.1,SRX18164037,S_56,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664348,SAMN31597316,simple,410658,soil metagenome,ACOSA_Site_7,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,ACE4D68E0673795EC532705B4BF0BCCE,5AE60284FEEA05D1D5AF0F26F11A3C25
SRR22185397,2023-12-31 00:20:00,2022-11-03 23:13:47,101406,45530719,101406,448,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185397/SRR22185397.lite.1,SRX18164036,S_55,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664348,SAMN31597316,simple,410658,soil metagenome,ACOSA_Site_7,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,F57C314205C7497EE3ED631A1DD451F8,9C7E3C7C789DEC366E3C0031AFA438AE
SRR22185415,2023-12-31 00:20:00,2022-11-03 23:13:48,106288,47722751,106288,448,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185415/SRR22185415.lite.1,SRX18164018,S_24,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664345,SAMN31597317,simple,410658,soil metagenome,ACOSA_Site_8,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,07A01A1662A34B451A5D32B1682D762E,E32E428A468228FA8614467B864AB47C
SRR22185416,2023-12-31 00:20:00,2022-11-03 23:13:55,95790,43009387,95790,448,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185416/SRR22185416.lite.1,SRX18164017,S_23,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664345,SAMN31597317,simple,410658,soil metagenome,ACOSA_Site_8,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,07284E1ACFB5C54F5911288810354234,18233DAC8BFCF81CDA287FA816097F9E
SRR22185417,2023-12-31 00:20:00,2022-11-03 23:13:50,91264,40977010,91264,448,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185417/SRR22185417.lite.1,SRX18164016,S_22,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664345,SAMN31597317,simple,410658,soil metagenome,ACOSA_Site_8,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,31B6C62020F31400E3D1BB48445408F5,37FF39DF9DBF40C26DA7EAA3C39B81EC
SRR22185431,2023-12-31 00:20:00,2022-11-03 23:14:10,95274,42777717,95274,448,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185431/SRR22185431.lite.1,SRX18164002,S_39,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664345,SAMN31597317,simple,410658,soil metagenome,ACOSA_Site_8,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,AD70C24F8B894BF08264168B61AB6005,111B6D85E5E3026D6970D181FDE1CEF9
SRR22185432,2023-12-31 00:20:00,2022-11-03 23:13:58,110236,49495490,110236,448,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185432/SRR22185432.lite.1,SRX18164001,S_38,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664345,SAMN31597317,simple,410658,soil metagenome,ACOSA_Site_8,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,AF03C76EA45737274DC91641CDB77F29,9CB2EC2030B1AB3C9055D9661E4050D6
SRR22185433,2023-12-31 00:20:00,2022-11-03 23:13:58,111913,50248511,111913,448,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185433/SRR22185433.lite.1,SRX18164000,S_37,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664345,SAMN31597317,simple,410658,soil metagenome,ACOSA_Site_8,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,66182040E5AA22E9AF76DD901098FD83,2892C7F035CD300A677760896CB33961
SRR22185414,2023-12-31 00:20:00,2022-11-03 23:13:49,116310,52222682,116310,448,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185414/SRR22185414.lite.1,SRX18164019,S_25,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664340,SAMN31597318,simple,410658,soil metagenome,ACOSA_Site_9,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,3AB7D5AD5B96A69B06AF557CB6D2F5DD,59835017E16AC8062C80BC4F3A7C86FC
SRR22185398,2023-12-31 00:20:00,2022-11-03 23:13:44,102920,46210464,102920,448,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185398/SRR22185398.lite.1,SRX18164035,S_54,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664340,SAMN31597318,simple,410658,soil metagenome,ACOSA_Site_9,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,1414C5967C3293ABA7D0EF56F67AF216,9F4DFE6BE442A66ABBDCCAEFE084B50F
SRR22185399,2023-12-31 00:20:00,2022-11-03 23:13:51,87161,39134878,87161,448,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185399/SRR22185399.lite.1,SRX18164034,S_53,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664340,SAMN31597318,simple,410658,soil metagenome,ACOSA_Site_9,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,6CCBC1544854E918B7228B7838029DFD,A574B4FBC0CD697ABC66EAAC5FBB25A8
SRR22185400,2023-12-31 00:20:00,2022-11-03 23:13:46,88118,39564553,88118,448,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185400/SRR22185400.lite.1,SRX18164033,S_52,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664340,SAMN31597318,simple,410658,soil metagenome,ACOSA_Site_9,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,0F2809816E4FC3C2F206A8223A33CCF8,83B65793DA200B72DCE5AB47CA4C6D69
SRR22185446,2023-12-31 00:20:00,2022-11-03 23:14:14,88553,39759835,88553,448,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185446/SRR22185446.lite.1,SRX18163987,S_02,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664339,SAMN31597310,simple,410658,soil metagenome,ACOSA_Site_1,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,AE96ACD52B3D9EB2D0ACDAF210B07DD0,6275F225CD9F41FB4D98CCEF611A8BFB
SRR22185447,2023-12-31 00:20:00,2022-11-03 23:14:15,98744,44335660,98744,448,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185447/SRR22185447.lite.1,SRX18163986,S_01,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664339,SAMN31597310,simple,410658,soil metagenome,ACOSA_Site_1,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,55CD45E68FAC1184185D0D983948E918,B0129958BD286C54F2242D1B3F4B7F5C
SRR22185442,2023-12-31 00:20:00,2022-11-03 23:14:09,97422,43742046,97422,448,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185442/SRR22185442.lite.1,SRX18163991,S_29,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664341,SAMN31597315,simple,410658,soil metagenome,ACOSA_Site_6,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,2AEEC2CA831CF99AB99CD65FC0A623D5,8EC93064D58A4F2AEEADFD879B278450
SRR22185443,2023-12-31 00:20:00,2022-11-03 23:14:07,92623,41587441,92623,448,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185443/SRR22185443.lite.1,SRX18163990,S_28,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664341,SAMN31597315,simple,410658,soil metagenome,ACOSA_Site_6,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,4250F4E196EE40919A7478A816B502F0,CBAE011508EA2449D1587ED9289AD0E9
SRR22185444,2023-12-31 00:20:00,2022-11-03 23:14:08,91982,41299512,91982,448,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185444/SRR22185444.lite.1,SRX18163989,S_27,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664340,SAMN31597318,simple,410658,soil metagenome,ACOSA_Site_9,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,E9CA228E4606FB77E61695F0F0596ADD,6F326B3DFD4125C594E1EE423CC43F49
SRR22185445,2023-12-31 00:20:00,2022-11-03 23:14:13,107310,48181691,107310,448,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185445/SRR22185445.lite.1,SRX18163988,S_26,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664340,SAMN31597318,simple,410658,soil metagenome,ACOSA_Site_9,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,A7C05029E540E114BCE091A500C8172F,9ED5D62E3838CB19B64771C54BB5D4E4
